relative_path,labels,confidences,num_labels
000000001204.jpg,"[""knee_pad"", ""unicycle, monocycle"", ""military_uniform"", ""triceratops"", ""projectile, missile""]","[0.12543390691280365, 0.06880930811166763, 0.06745798140764236, 0.04282710328698158, 0.03977776691317558]",5
000000001216.jpg,"[""umbrella"", ""mailbox, letter_box"", ""chainlink_fence"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""jinrikisha, ricksha, rickshaw""]","[0.21150468289852142, 0.048368215560913086, 0.04783950746059418, 0.030466506257653236, 0.026085952296853065]",5
000000001232.jpg,"[""wing"", ""airliner"", ""warplane, military_plane"", ""parachute, chute"", ""space_shuttle""]","[0.5863177180290222, 0.3088231086730957, 0.08231760561466217, 0.0031513413414359093, 0.0026853373274207115]",5
000000001237.jpg,"[""crayfish, crawfish, crawdad, crawdaddy"", ""groom, bridegroom"", ""butcher_shop, meat_market"", ""American_lobster, Northern_lobster, Maine_lobster, Homarus_americanus"", ""cauliflower""]","[0.2680889666080475, 0.165491983294487, 0.13779443502426147, 0.0521111786365509, 0.03298654407262802]",5
000000001244.jpg,"[""lakeside, lakeshore"", ""sandbar, sand_bar"", ""seashore, coast, seacoast, sea-coast"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""dock, dockage, docking_facility""]","[0.40421050786972046, 0.22273969650268555, 0.15291312336921692, 0.054751332849264145, 0.05200681835412979]",5
000000001268.jpg,"[""steel_arch_bridge"", ""pier"", ""fountain"", ""suspension_bridge"", ""umbrella""]","[0.6278938055038452, 0.26761966943740845, 0.05675943195819855, 0.02079886570572853, 0.003788798814639449]",5
000000001270.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""puck, hockey_puck"", ""fountain"", ""prison, prison_house""]","[0.7559712529182434, 0.07826212793588638, 0.03265021741390228, 0.026508618146181107, 0.01737682707607746]",5
000000001271.jpg,"[""accordion, piano_accordion, squeeze_box"", ""drum, membranophone, tympan"", ""Crock_Pot"", ""sax, saxophone"", ""drumstick""]","[0.3618256449699402, 0.13584737479686737, 0.028771189972758293, 0.017471475526690483, 0.017013462260365486]",5
000000001290.jpg,"[""candle, taper, wax_light"", ""diaper, nappy, napkin"", ""bakery, bakeshop, bakehouse"", ""bassinet"", ""custard_apple""]","[0.4571627378463745, 0.10269023478031158, 0.05052737146615982, 0.041013993322849274, 0.038005027920007706]",5
000000001292.jpg,"[""wall_clock"", ""analog_clock"", ""dial_telephone, dial_phone"", ""vacuum, vacuum_cleaner"", ""scale, weighing_machine""]","[0.37078583240509033, 0.07249512523412704, 0.056476302444934845, 0.05338620766997337, 0.035366207361221313]",5
000000001295.jpg,"[""palace"", ""triumphal_arch"", ""monastery"", ""bearskin, busby, shako"", ""bell_cote, bell_cot""]","[0.5872934460639954, 0.19155165553092957, 0.0512140691280365, 0.05081425607204437, 0.04810653254389763]",5
000000001296.jpg,"[""Band_Aid"", ""groom, bridegroom"", ""bubble"", ""lotion"", ""cellular_telephone, cellular_phone, cellphone, cell, mobile_phone""]","[0.3440351188182831, 0.24552449584007263, 0.0822693482041359, 0.035973962396383286, 0.031488437205553055]",5
000000001298.jpg,"[""iron, smoothing_iron"", ""chain_saw, chainsaw"", ""Dutch_oven"", ""running_shoe"", ""hammer""]","[0.08144427090883255, 0.07623428106307983, 0.06452628970146179, 0.05216863751411438, 0.043807629495859146]",5
000000001308.jpg,"[""speedboat"", ""paddle, boat_paddle"", ""lifeboat"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""cliff, drop, drop-off""]","[0.5446656346321106, 0.12269191443920135, 0.1001526415348053, 0.04117824137210846, 0.01904401369392872]",5
000000001311.jpg,"[""wing"", ""airliner"", ""aircraft_carrier, carrier, flattop, attack_aircraft_carrier"", ""warplane, military_plane"", ""submarine, pigboat, sub, U-boat""]","[0.5340591073036194, 0.40481138229370117, 0.02872077189385891, 0.00795777514576912, 0.007529673632234335]",5
000000001315.jpg,"[""motor_scooter, scooter"", ""moped"", ""golfcart, golf_cart"", ""lawn_mower, mower"", ""forklift""]","[0.656375527381897, 0.22713951766490936, 0.03914199396967888, 0.026624513790011406, 0.009143565781414509]",5
000000001319.jpg,"[""Egyptian_cat"", ""television, television_system"", ""tiger_cat"", ""tabby, tabby_cat"", ""screen, CRT_screen""]","[0.6910328269004822, 0.12897560000419617, 0.06839477270841599, 0.044369541108608246, 0.02217048406600952]",5
000000001330.jpg,"[""shovel"", ""unicycle, monocycle"", ""maze, labyrinth"", ""soccer_ball"", ""croquet_ball""]","[0.11764523386955261, 0.10506320744752884, 0.08547835797071457, 0.07297196984291077, 0.05757806822657585]",5
000000001350.jpg,"[""crane"", ""missile"", ""wing"", ""radio_telescope, radio_reflector"", ""projectile, missile""]","[0.35519149899482727, 0.13470111787319183, 0.10730759799480438, 0.10527494549751282, 0.0851098895072937]",5
000000001359.jpg,"[""parachute, chute"", ""balloon"", ""soccer_ball"", ""cliff, drop, drop-off"", ""ballplayer, baseball_player""]","[0.688930332660675, 0.0381932333111763, 0.036771465092897415, 0.0195874385535717, 0.017534254118800163]",5
000000001360.jpg,"[""shower_cap"", ""bathing_cap, swimming_cap"", ""medicine_chest, medicine_cabinet"", ""refrigerator, icebox"", ""dishwasher, dish_washer, dishwashing_machine""]","[0.3555934727191925, 0.325540691614151, 0.06436003744602203, 0.03721972182393074, 0.029289385303854942]",5
000000001375.jpg,"[""racket, racquet"", ""ballplayer, baseball_player"", ""tennis_ball"", ""baseball"", ""volleyball""]","[0.9824703335762024, 0.006152177229523659, 0.003204471431672573, 0.0026112140621989965, 0.001993464073166251]",5
000000001381.jpg,"[""snowplow, snowplough"", ""fountain"", ""tractor"", ""plow, plough"", ""dogsled, dog_sled, dog_sleigh""]","[0.8535596132278442, 0.1249481737613678, 0.003075614105910063, 0.0028218203224241734, 0.0022569976281374693]",5
000000001390.jpg,"[""ski"", ""ski_mask"", ""shovel"", ""snowmobile"", ""dogsled, dog_sled, dog_sleigh""]","[0.9962508082389832, 0.0016373887192457914, 0.0004864234651904553, 0.00041917129419744015, 0.0003244511899538338]",5
000000001397.jpg,"[""bathing_cap, swimming_cap"", ""paddle, boat_paddle"", ""bikini, two-piece"", ""maillot, tank_suit"", ""swimming_trunks, bathing_trunks""]","[0.40591710805892944, 0.3907734155654907, 0.06335439532995224, 0.029738668352365494, 0.026213089004158974]",5
000000001403.jpg,"[""coho, cohoe, coho_salmon, blue_jack, silver_salmon, Oncorhynchus_kisutch"", ""reel"", ""sturgeon"", ""barracouta, snoek"", ""gar, garfish, garpike, billfish, Lepisosteus_osseus""]","[0.4491584599018097, 0.28626641631126404, 0.08855874091386795, 0.07143902033567429, 0.053055211901664734]",5
000000001407.jpg,"[""racket, racquet"", ""ballplayer, baseball_player"", ""tennis_ball"", ""baseball"", ""soccer_ball""]","[0.9912022352218628, 0.005799119360744953, 0.002109644701704383, 0.00041882472578436136, 0.00015113898552954197]",5
000000001424.jpg,"[""groom, bridegroom"", ""candle, taper, wax_light"", ""restaurant, eating_house, eating_place, eatery"", ""altar"", ""dining_table, board""]","[0.39221763610839844, 0.14882530272006989, 0.043519098311662674, 0.04235582798719406, 0.03257826343178749]",5
000000001431.jpg,"[""bathing_cap, swimming_cap"", ""football_helmet"", ""knee_pad"", ""ballplayer, baseball_player"", ""basketball""]","[0.33406323194503784, 0.2275705188512802, 0.08074522018432617, 0.05895914137363434, 0.023732667788863182]",5
000000001436.jpg,"[""notebook, notebook_computer"", ""laptop, laptop_computer"", ""photocopier"", ""desk"", ""desktop_computer""]","[0.4256457984447479, 0.16820262372493744, 0.07467377930879593, 0.06836681067943573, 0.039117179811000824]",5
000000001451.jpg,"[""ox"", ""oxcart"", ""plow, plough"", ""water_buffalo, water_ox, Asiatic_buffalo, Bubalus_bubalis"", ""ram, tup""]","[0.826770544052124, 0.09195849299430847, 0.04195212572813034, 0.028744321316480637, 0.008368058130145073]",5
000000001453.jpg,"[""lakeside, lakeshore"", ""canoe"", ""boathouse"", ""paddle, boat_paddle"", ""sandbar, sand_bar""]","[0.2667666971683502, 0.22742986679077148, 0.20757195353507996, 0.12224283069372177, 0.03467066213488579]",5
000000001488.jpg,"[""ski"", ""unicycle, monocycle"", ""snowmobile"", ""bobsled, bobsleigh, bob"", ""mountain_bike, all-terrain_bike, off-roader""]","[0.6991288661956787, 0.12998104095458984, 0.04985836148262024, 0.0320446603000164, 0.01902812160551548]",5
000000001490.jpg,"[""tripod"", ""paddle, boat_paddle"", ""ski"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""swab, swob, mop""]","[0.47319042682647705, 0.32272690534591675, 0.0420028455555439, 0.024068227037787437, 0.013621861115098]",5
000000001523.jpg,"[""tow_truck, tow_car, wrecker"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""fire_engine, fire_truck"", ""snowplow, snowplough"", ""police_van, police_wagon, paddy_wagon, patrol_wagon, wagon, black_Maria""]","[0.9394952058792114, 0.018469655886292458, 0.01630089245736599, 0.011639072559773922, 0.001599766663275659]",5
000000001554.jpg,"[""ram, tup"", ""bighorn, bighorn_sheep, cimarron, Rocky_Mountain_bighorn, Rocky_Mountain_sheep, Ovis_canadensis"", ""llama"", ""Italian_greyhound"", ""miniature_poodle""]","[0.7189378142356873, 0.11276665329933167, 0.07419351488351822, 0.03402172774076462, 0.012772001326084137]",5
000000001569.jpg,"[""drumstick"", ""banjo"", ""pole"", ""accordion, piano_accordion, squeeze_box"", ""drum, membranophone, tympan""]","[0.15754354000091553, 0.12249819934368134, 0.06312372535467148, 0.05973035469651222, 0.04060753807425499]",5
000000001580.jpg,"[""ski"", ""alp"", ""crutch"", ""dogsled, dog_sled, dog_sleigh"", ""ski_mask""]","[0.9918434023857117, 0.004427226725965738, 0.0015242864610627294, 0.0010320283472537994, 0.0005222265026532114]",5
000000001584.jpg,"[""trolleybus, trolley_coach, trackless_trolley"", ""passenger_car, coach, carriage"", ""minibus"", ""school_bus"", ""fire_engine, fire_truck""]","[0.8392791152000427, 0.1484696865081787, 0.0049985190853476524, 0.0032759993337094784, 0.0008502957643941045]",5
000000001586.jpg,"[""flute, transverse_flute"", ""oboe, hautboy, hautbois"", ""panpipe, pandean_pipe, syrinx"", ""whistle"", ""ice_lolly, lolly, lollipop, popsicle""]","[0.2768625020980835, 0.17318838834762573, 0.15928135812282562, 0.10533107072114944, 0.04147675260901451]",5
000000001591.jpg,"[""television, television_system"", ""screen, CRT_screen"", ""washer, automatic_washer, washing_machine"", ""monitor"", ""car_mirror""]","[0.4986811578273773, 0.18004249036312103, 0.06332315504550934, 0.0627768263220787, 0.022348996251821518]",5
000000001592.jpg,"[""umbrella"", ""swing"", ""maillot"", ""miniskirt, mini"", ""maillot, tank_suit""]","[0.7402454614639282, 0.07789498567581177, 0.036057159304618835, 0.033027537167072296, 0.030052419751882553]",5
000000001596.jpg,"[""racket, racquet"", ""tennis_ball"", ""ping-pong_ball"", ""baseball"", ""strainer""]","[0.8301498889923096, 0.16979941725730896, 5.002298712497577e-05, 6.21221204255562e-07, 6.762031823370762e-09]",5
000000001599.jpg,"[""dock, dockage, docking_facility"", ""ballplayer, baseball_player"", ""liner, ocean_liner"", ""lakeside, lakeshore"", ""submarine, pigboat, sub, U-boat""]","[0.2912670373916626, 0.06378763914108276, 0.06250745058059692, 0.06058892235159874, 0.0380474291741848]",5
000000001626.jpg,"[""sliding_door"", ""restaurant, eating_house, eating_place, eatery"", ""marimba, xylophone"", ""window_shade"", ""window_screen""]","[0.0696878582239151, 0.06026054173707962, 0.04894750565290451, 0.03161352500319481, 0.02861851453781128]",5
000000001639.jpg,"[""paddle, boat_paddle"", ""canoe"", ""speedboat"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""catamaran""]","[0.647720456123352, 0.2170872986316681, 0.08515533059835434, 0.010581144131720066, 0.008091502822935581]",5
000000001655.jpg,"[""lakeside, lakeshore"", ""alp"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""ski"", ""promontory, headland, head, foreland""]","[0.21013934910297394, 0.06549639254808426, 0.0605795755982399, 0.03990869224071503, 0.03851167857646942]",5
000000001667.jpg,"[""ice_lolly, lolly, lollipop, popsicle"", ""bib"", ""whistle"", ""bubble"", ""spatula""]","[0.9748551249504089, 0.013195198029279709, 0.005523669999092817, 0.000985307851806283, 0.0008274911087937653]",5
000000001668.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""scoreboard"", ""golf_ball"", ""racket, racquet""]","[0.9081897139549255, 0.07251067459583282, 0.019171172752976418, 5.058525493950583e-05, 1.5918056305963546e-05]",5
000000001670.jpg,"[""ski"", ""dogsled, dog_sled, dog_sleigh"", ""snowmobile"", ""alp"", ""mountain_bike, all-terrain_bike, off-roader""]","[0.9780043363571167, 0.00923033058643341, 0.007099089678376913, 0.0041831256821751595, 0.0005680866306647658]",5
000000001706.jpg,"[""Labrador_retriever"", ""hammer"", ""soft-coated_wheaten_terrier"", ""Lakeland_terrier"", ""Border_terrier""]","[0.08636914193630219, 0.06049388274550438, 0.05671112611889839, 0.043970491737127304, 0.03497054800391197]",5
000000001720.jpg,"[""trolleybus, trolley_coach, trackless_trolley"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""passenger_car, coach, carriage"", ""minibus"", ""school_bus""]","[0.9651058912277222, 0.020686011761426926, 0.005831336602568626, 0.005571670364588499, 0.0011114482767879963]",5
000000001722.jpg,"[""tricycle, trike, velocipede"", ""unicycle, monocycle"", ""bicycle-built-for-two, tandem_bicycle, tandem"", ""jinrikisha, ricksha, rickshaw"", ""moped""]","[0.29111286997795105, 0.19461458921432495, 0.1719757318496704, 0.15066541731357574, 0.06850149482488632]",5
000000001756.jpg,"[""folding_chair"", ""shoe_shop, shoe-shop, shoe_store"", ""restaurant, eating_house, eating_place, eatery"", ""laptop, laptop_computer"", ""grocery_store, grocery, food_market, market""]","[0.19314180314540863, 0.15871721506118774, 0.13832607865333557, 0.078170046210289, 0.060815174132585526]",5
000000001757.jpg,"[""goblet"", ""restaurant, eating_house, eating_place, eatery"", ""plate"", ""beer_glass"", ""red_wine""]","[0.31529760360717773, 0.1295996755361557, 0.11576971411705017, 0.10660924017429352, 0.07443688064813614]",5
000000001761.jpg,"[""steel_arch_bridge"", ""warplane, military_plane"", ""wing"", ""pier"", ""aircraft_carrier, carrier, flattop, attack_aircraft_carrier""]","[0.7900220155715942, 0.11920271068811417, 0.0566694401204586, 0.011916480027139187, 0.008581358008086681]",5
000000001762.jpg,"[""cab, hack, taxi, taxicab"", ""minibus"", ""school_bus"", ""minivan"", ""garbage_truck, dustcart""]","[0.6928548812866211, 0.12415038049221039, 0.08036946505308151, 0.01814955100417137, 0.01391566451638937]",5
000000001764.jpg,"[""ballplayer, baseball_player"", ""croquet_ball"", ""scoreboard"", ""golf_ball"", ""pool_table, billiard_table, snooker_table""]","[0.5544703006744385, 0.14542147517204285, 0.13978099822998047, 0.06228024885058403, 0.03578886389732361]",5
000000001774.jpg,"[""parachute, chute"", ""fountain"", ""unicycle, monocycle"", ""ski"", ""shield, buckler""]","[0.2602383494377136, 0.14719194173812866, 0.14572829008102417, 0.049559999257326126, 0.030817348510026932]",5
000000001785.jpg,"[""seashore, coast, seacoast, sea-coast"", ""oystercatcher, oyster_catcher"", ""king_penguin, Aptenodytes_patagonica"", ""dock, dockage, docking_facility"", ""flagpole, flagstaff""]","[0.48398661613464355, 0.07315415889024734, 0.043234534561634064, 0.040708620101213455, 0.033857978880405426]",5
000000001790.jpg,"[""medicine_chest, medicine_cabinet"", ""tub, vat"", ""bathtub, bathing_tub, bath, tub"", ""brassiere, bra, bandeau"", ""washbasin, handbasin, washbowl, lavabo, wash-hand_basin""]","[0.19014006853103638, 0.15458160638809204, 0.13593986630439758, 0.05300406739115715, 0.032345812767744064]",5
000000001799.jpg,"[""garbage_truck, dustcart"", ""trailer_truck, tractor_trailer, trucking_rig, rig, articulated_lorry, semi"", ""moving_van"", ""freight_car"", ""trolleybus, trolley_coach, trackless_trolley""]","[0.5423980355262756, 0.29580986499786377, 0.07462159544229507, 0.051894985139369965, 0.00942328479140997]",5
000000001804.jpg,"[""beer_glass"", ""ice_lolly, lolly, lollipop, popsicle"", ""ice_cream, icecream"", ""spatula"", ""eggnog""]","[0.4526883661746979, 0.09297828376293182, 0.0544310100376606, 0.030379481613636017, 0.024424418807029724]",5
000000001811.jpg,"[""ski"", ""parking_meter"", ""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin"", ""shovel"", ""unicycle, monocycle""]","[0.2924041748046875, 0.07328665256500244, 0.0658496618270874, 0.05759443715214729, 0.047150883823633194]",5
000000001815.jpg,"[""racket, racquet"", ""tennis_ball"", ""ping-pong_ball"", ""rugby_ball"", ""volleyball""]","[0.9782108664512634, 0.021767038851976395, 1.445422549295472e-05, 4.382029601401882e-06, 1.6430511777798529e-06]",5
000000001822.jpg,"[""patio, terrace"", ""shopping_cart"", ""restaurant, eating_house, eating_place, eatery"", ""barber_chair"", ""barbershop""]","[0.8515119552612305, 0.053071655333042145, 0.03960711881518364, 0.011356420814990997, 0.006545014213770628]",5
000000001837.jpg,"[""kimono"", ""crutch"", ""ski"", ""pole"", ""unicycle, monocycle""]","[0.1276826709508896, 0.08767110854387283, 0.037430766969919205, 0.03681882098317146, 0.02974443882703781]",5
000000001875.jpg,"[""backpack, back_pack, knapsack, packsack, rucksack, haversack"", ""parking_meter"", ""mailbag, postbag"", ""vacuum, vacuum_cleaner"", ""tripod""]","[0.4707043766975403, 0.13501180708408356, 0.03695723041892052, 0.03630901128053665, 0.02602323889732361]",5
